cidade,datetime,temp_c,umidade_pct,precipitacao_mm,vento_kmh
porto_alegre,2025-01-26 15:00:00,28.6,59.0,0.3,16.6
porto_alegre,2025-01-26 16:00:00,28.5,60.0,0.1,17.7
porto_alegre,2025-01-26 17:00:00,28.3,58.0,0.0,17.8
porto_alegre,2025-01-26 18:00:00,27.0,59.0,0.0,16.7
porto_alegre,2025-01-26 19:00:00,25.3,66.0,0.0,15.7
porto_alegre,2025-01-26 20:00:00,23.9,73.0,0.0,15.2
porto_alegre,2025-01-26 21:00:00,23.0,77.0,0.0,15.1
porto_alegre,2025-01-26 22:00:00,22.7,80.0,0.0,13.7
porto_alegre,2025-01-26 23:00:00,22.4,80.0,0.0,12.7
porto_alegre,2025-01-27 00:00:00,21.9,80.0,0.0,10.4
porto_alegre,2025-01-27 01:00:00,21.7,81.0,0.0,10.9
porto_alegre,2025-01-27 02:00:00,21.6,82.0,0.0,10.7
porto_alegre,2025-01-27 03:00:00,21.5,84.0,0.0,11.3
porto_alegre,2025-01-27 04:00:00,21.3,88.0,0.0,10.5
porto_alegre,2025-01-27 05:00:00,21.15,91.0,0.0,8.9
porto_alegre,2025-01-27 06:00:00,21.0,93.0,0.0,7.1
porto_alegre,2025-01-27 07:00:00,21.9,89.0,0.0,7.4
porto_alegre,2025-01-27 08:00:00,23.1,84.0,0.0,6.7
porto_alegre,2025-01-27 09:00:00,25.3,71.0,0.0,7.4
porto_alegre,2025-01-27 10:00:00,27.8,62.0,0.0,6.0
porto_alegre,2025-01-27 11:00:00,29.5,55.0,0.0,6.8
porto_alegre,2025-01-27 12:00:00,31.2,50.0,0.0,7.9
porto_alegre,2025-01-27 13:00:00,32.1,47.0,0.0,9.4
porto_alegre,2025-01-27 14:00:00,32.0,48.0,0.0,11.6
porto_alegre,2025-01-27 15:00:00,31.7,48.0,0.4,14.4
porto_alegre,2025-01-27 16:00:00,29.0,60.0,0.2,14.0
porto_alegre,2025-01-27 17:00:00,25.7,79.0,1.2,2.4
porto_alegre,2025-01-27 18:00:00,26.6,81.0,0.7,1.6
porto_alegre,2025-01-27 19:00:00,26.2,77.0,0.0,8.9
porto_alegre,2025-01-27 20:00:00,25.2,77.0,0.0,14.0
porto_alegre,2025-01-27 21:00:00,24.8,80.0,0.0,11.7
porto_alegre,2025-01-27 22:00:00,24.7,83.0,0.0,6.9
porto_alegre,2025-01-27 23:00:00,24.4,85.0,0.0,8.0
porto_alegre,2025-01-28 00:00:00,24.0,88.0,0.0,7.6
porto_alegre,2025-01-28 01:00:00,23.8,89.0,0.0,7.2
porto_alegre,2025-01-28 02:00:00,23.5,91.0,0.0,4.7
porto_alegre,2025-01-28 03:00:00,23.3,92.0,0.0,4.7
porto_alegre,2025-01-28 04:00:00,23.1,93.0,0.0,4.9
porto_alegre,2025-01-28 05:00:00,23.0,94.0,0.0,3.8
porto_alegre,2025-01-28 06:00:00,22.9,94.0,0.0,4.5
porto_alegre,2025-01-28 07:00:00,23.7,89.0,0.0,7.0
porto_alegre,2025-01-28 08:00:00,25.7,79.0,0.0,7.4
porto_alegre,2025-01-28 09:00:00,27.1,72.0,0.0,5.5
porto_alegre,2025-01-28 10:00:00,27.5,73.0,0.2,3.3
porto_alegre,2025-01-28 11:00:00,29.0,68.0,0.1,4.4
porto_alegre,2025-01-28 12:00:00,30.5,62.0,0.1,3.5
porto_alegre,2025-01-28 13:00:00,30.9,57.0,0.0,3.3
porto_alegre,2025-01-28 14:00:00,31.3,54.0,0.0,4.3
porto_alegre,2025-01-28 15:00:00,25.1,81.0,6.6,11.7
porto_alegre,2025-01-28 16:00:00,25.7,82.0,0.4,9.0
porto_alegre,2025-01-28 17:00:00,27.7,73.0,0.1,6.2
porto_alegre,2025-01-28 18:00:00,26.4,78.0,1.7,7.3
porto_alegre,2025-01-28 19:00:00,25.6,83.0,0.1,7.5
porto_alegre,2025-01-28 20:00:00,24.5,90.0,0.0,8.3
porto_alegre,2025-01-28 21:00:00,23.9,93.0,0.0,9.7
porto_alegre,2025-01-28 22:00:00,24.4,91.0,0.2,6.6
porto_alegre,2025-01-28 23:00:00,24.0,94.0,0.5,6.3
porto_alegre,2025-01-29 00:00:00,23.6,94.0,0.0,7.8
porto_alegre,2025-01-29 01:00:00,23.1,95.0,0.0,8.4
porto_alegre,2025-01-29 02:00:00,22.9,96.0,0.0,8.2
porto_alegre,2025-01-29 03:00:00,22.8,96.0,0.0,9.0
porto_alegre,2025-01-29 04:00:00,22.7,96.0,0.0,9.7
porto_alegre,2025-01-29 05:00:00,22.7,95.0,0.0,8.7
porto_alegre,2025-01-29 06:00:00,22.7,95.0,0.0,10.2
porto_alegre,2025-01-29 07:00:00,23.3,92.0,0.0,9.8
porto_alegre,2025-01-29 08:00:00,25.0,85.0,0.0,9.0
porto_alegre,2025-01-29 09:00:00,26.9,76.0,0.0,9.3
porto_alegre,2025-01-29 10:00:00,28.2,72.0,0.1,8.5
porto_alegre,2025-01-29 11:00:00,28.2,68.0,3.1,10.4
porto_alegre,2025-01-29 12:00:00,23.3,86.0,8.0,10.5
porto_alegre,2025-01-29 13:00:00,26.0,80.0,0.3,9.8
porto_alegre,2025-01-29 14:00:00,28.7,70.0,0.2,12.3
porto_alegre,2025-01-29 15:00:00,25.5,79.0,4.2,17.9
porto_alegre,2025-01-29 16:00:00,26.0,78.0,0.2,18.1
porto_alegre,2025-01-29 17:00:00,25.8,75.0,0.6,21.3
porto_alegre,2025-01-29 18:00:00,24.2,84.0,0.1,16.4
porto_alegre,2025-01-29 19:00:00,23.7,85.5,0.1,16.6
porto_alegre,2025-01-29 20:00:00,23.4,87.0,0.1,16.8
porto_alegre,2025-01-29 21:00:00,23.1,88.0,0.1,16.4
porto_alegre,2025-01-29 22:00:00,23.3,86.0,0.1,12.6
porto_alegre,2025-01-29 23:00:00,23.0,87.0,0.0,12.9
porto_alegre,2025-01-30 00:00:00,22.6,88.0,0.0,12.2
porto_alegre,2025-01-30 01:00:00,22.3,88.0,0.0,12.2
porto_alegre,2025-01-30 02:00:00,22.2,90.0,0.0,11.8
porto_alegre,2025-01-30 03:00:00,22.2,92.0,0.0,11.0
porto_alegre,2025-01-30 04:00:00,22.1,92.0,0.0,10.5
porto_alegre,2025-01-30 05:00:00,22.1,90.0,0.0,11.5
porto_alegre,2025-01-30 06:00:00,22.1,89.0,0.0,10.7
porto_alegre,2025-01-30 07:00:00,22.9,86.0,0.0,11.5
porto_alegre,2025-01-30 08:00:00,23.8,80.0,0.0,10.7
porto_alegre,2025-01-30 09:00:00,24.9,75.0,0.1,12.5
porto_alegre,2025-01-30 10:00:00,25.8,68.0,0.1,11.4
porto_alegre,2025-01-30 11:00:00,25.2,72.0,0.6,10.6
porto_alegre,2025-01-30 12:00:00,25.5,71.0,0.1,11.1
porto_alegre,2025-01-30 13:00:00,26.2,66.0,0.0,9.9
porto_alegre,2025-01-30 14:00:00,27.3,60.0,0.0,11.2
porto_alegre,2025-01-30 15:00:00,27.3,59.0,0.1,12.7
porto_alegre,2025-01-30 16:00:00,26.2,65.0,0.2,12.8
porto_alegre,2025-01-30 17:00:00,26.6,64.0,0.0,14.9
porto_alegre,2025-01-30 18:00:00,25.5,69.0,0.1,15.0
porto_alegre,2025-01-30 19:00:00,24.3,75.0,0.0,13.9
porto_alegre,2025-01-30 20:00:00,23.2,81.0,0.0,11.3
porto_alegre,2025-01-30 21:00:00,22.8,83.0,0.0,9.1
porto_alegre,2025-01-30 22:00:00,22.0,87.0,0.0,6.8
porto_alegre,2025-01-30 23:00:00,21.4,91.0,0.0,3.2
porto_alegre,2025-01-31 00:00:00,21.0,93.0,0.0,1.9
porto_alegre,2025-01-31 01:00:00,20.9,93.0,0.0,1.9
porto_alegre,2025-01-31 02:00:00,20.9,92.0,0.0,1.1
porto_alegre,2025-01-31 03:00:00,20.7,93.0,0.0,1.7
porto_alegre,2025-01-31 04:00:00,20.7,93.0,0.0,3.0
porto_alegre,2025-01-31 05:00:00,20.5,93.0,0.0,3.1
porto_alegre,2025-01-31 06:00:00,20.3,93.0,0.0,2.7
porto_alegre,2025-01-31 07:00:00,21.5,91.0,0.0,1.7
porto_alegre,2025-01-31 08:00:00,22.7,86.0,0.0,3.3
porto_alegre,2025-01-31 09:00:00,24.1,79.0,0.2,3.8
porto_alegre,2025-01-31 10:00:00,24.2,78.0,0.0,4.1
porto_alegre,2025-01-31 11:00:00,24.8,74.0,0.0,5.1
porto_alegre,2025-01-31 12:00:00,25.4,71.0,0.0,6.3
porto_alegre,2025-01-31 13:00:00,26.6,67.0,0.1,8.3
porto_alegre,2025-01-31 14:00:00,27.4,63.0,0.0,10.1
porto_alegre,2025-01-31 15:00:00,27.6,61.0,0.0,11.2
porto_alegre,2025-01-31 16:00:00,27.6,60.0,0.0,12.3
porto_alegre,2025-01-31 17:00:00,27.1,62.0,0.0,13.2
porto_alegre,2025-01-31 18:00:00,26.2,64.0,0.0,12.5
porto_alegre,2025-01-31 19:00:00,25.3,68.0,0.0,8.5
porto_alegre,2025-01-31 20:00:00,24.3,75.0,0.0,5.9
porto_alegre,2025-01-31 21:00:00,23.8,79.0,0.0,9.8
porto_alegre,2025-01-31 22:00:00,23.4,81.0,0.0,9.4
porto_alegre,2025-01-31 23:00:00,22.7,86.0,0.0,7.3
recife,2025-01-01 00:00:00,26.4,78.0,0.0,12.9
recife,2025-01-01 01:00:00,26.1,79.0,0.0,11.8
recife,2025-01-01 02:00:00,25.8,81.0,0.0,11.8
recife,2025-01-01 03:00:00,25.2,84.0,0.0,13.5
recife,2025-01-01 04:00:00,25.15,85.0,0.1,11.5
recife,2025-01-01 05:00:00,25.1,85.0,0.1,12.7
recife,2025-01-01 06:00:00,25.6,83.0,0.3,13.2
recife,2025-01-01 07:00:00,26.7,75.0,0.3,17.7
recife,2025-01-01 08:00:00,27.4,72.0,0.4,19.1
recife,2025-01-01 09:00:00,27.5,74.0,0.2,19.2
recife,2025-01-01 10:00:00,29.1,68.0,0.0,15.7
recife,2025-01-01 11:00:00,29.1,69.0,0.2,16.6
recife,2025-01-01 12:00:00,29.1,68.0,0.4,17.1
recife,2025-01-01 13:00:00,28.9,70.0,0.5,17.8
recife,2025-01-01 14:00:00,28.6,71.0,0.3,17.9
recife,2025-01-01 15:00:00,28.1,73.0,0.3,16.7
recife,2025-01-01 16:00:00,27.9,73.0,0.2,16.6
recife,2025-01-01 17:00:00,27.3,76.0,0.1,14.4
recife,2025-01-01 18:00:00,26.7,79.0,0.0,12.5
recife,2025-01-01 19:00:00,26.5,81.0,0.0,12.1
recife,2025-01-01 20:00:00,26.4,80.0,0.0,11.6
recife,2025-01-01 21:00:00,26.3,81.0,0.0,11.2
recife,2025-01-01 22:00:00,26.5,80.0,0.0,10.2
recife,2025-01-01 23:00:00,26.3,80.0,0.1,9.8
recife,2025-01-02 00:00:00,26.1,81.0,0.0,9.4
recife,2025-01-02 01:00:00,25.8,83.0,0.0,8.8
recife,2025-01-02 02:00:00,25.4,86.0,0.1,7.9
recife,2025-01-02 03:00:00,25.1,88.0,0.0,8.0
recife,2025-01-02 04:00:00,25.0,89.0,0.1,9.3
recife,2025-01-02 05:00:00,24.5,91.0,0.4,10.9
recife,2025-01-02 06:00:00,24.7,87.0,0.1,11.3
recife,2025-01-02 07:00:00,25.5,83.0,0.1,12.2
recife,2025-01-02 08:00:00,26.4,78.0,0.2,15.0
recife,2025-01-02 09:00:00,27.6,72.0,0.5,16.8
recife,2025-01-02 10:00:00,29.1,66.0,0.1,14.5
recife,2025-01-02 11:00:00,29.2,67.0,0.1,15.9
recife,2025-01-02 12:00:00,29.3,67.0,0.1,16.7
recife,2025-01-02 13:00:00,29.3,68.0,0.1,17.5
recife,2025-01-02 14:00:00,29.2,67.0,0.0,18.3
recife,2025-01-02 15:00:00,28.8,68.0,0.0,17.7
recife,2025-01-02 16:00:00,28.2,71.0,0.1,16.6
recife,2025-01-02 17:00:00,27.5,73.0,0.2,15.6
recife,2025-01-02 18:00:00,27.0,77.0,0.1,12.8
recife,2025-01-02 19:00:00,26.9,78.0,0.0,12.4
recife,2025-01-02 20:00:00,26.8,79.0,0.0,12.9
recife,2025-01-02 21:00:00,26.6,79.0,0.0,12.7
recife,2025-01-02 22:00:00,26.5,81.0,0.0,11.9
recife,2025-01-02 23:00:00,26.4,82.0,0.0,11.5
recife,2025-01-03 00:00:00,26.2,82.0,0.0,11.2
recife,2025-01-03 01:00:00,26.0,83.0,0.0,11.1
recife,2025-01-03 02:00:00,25.8,84.0,0.0,11.1
recife,2025-01-03 03:00:00,25.6,85.0,0.0,10.9
recife,2025-01-03 04:00:00,25.4,88.0,0.0,12.1
recife,2025-01-03 05:00:00,25.4,87.0,0.0,13.0
recife,2025-01-03 06:00:00,26.0,83.0,0.0,13.1
recife,2025-01-03 07:00:00,26.9,77.0,0.2,15.7
recife,2025-01-03 08:00:00,27.7,72.0,0.1,15.8
recife,2025-01-03 09:00:00,28.1,71.0,0.4,16.8
recife,2025-01-03 10:00:00,28.9,70.0,0.1,15.8
recife,2025-01-03 11:00:00,29.2,68.0,0.1,15.4
recife,2025-01-03 12:00:00,29.5,67.0,0.0,15.4
recife,2025-01-03 13:00:00,29.6,65.0,0.0,16.3
recife,2025-01-03 14:00:00,29.3,66.0,0.0,16.7
recife,2025-01-03 15:00:00,28.8,68.0,0.0,16.3
recife,2025-01-03 16:00:00,28.3,69.0,0.0,15.5
recife,2025-01-03 17:00:00,27.6,72.0,0.0,15.7
recife,2025-01-03 18:00:00,26.8,77.0,0.0,12.3
recife,2025-01-03 19:00:00,26.7,78.0,0.0,11.9
recife,2025-01-03 20:00:00,26.6,79.0,0.0,11.4
recife,2025-01-03 21:00:00,26.4,81.0,0.0,11.3
recife,2025-01-03 22:00:00,26.1,87.0,0.2,11.3
recife,2025-01-03 23:00:00,25.7,89.0,0.2,10.6
recife,2025-01-04 00:00:00,25.7,89.0,0.2,9.5
recife,2025-01-04 01:00:00,25.6,90.0,0.1,9.0
recife,2025-01-04 02:00:00,25.4,91.0,0.2,9.1
recife,2025-01-04 03:00:00,25.3,91.0,0.2,8.4
recife,2025-01-04 04:00:00,25.2,91.0,0.1,6.9
recife,2025-01-04 05:00:00,25.3,90.0,0.0,7.6
recife,2025-01-04 06:00:00,25.7,88.0,0.0,8.3
recife,2025-01-04 07:00:00,26.7,81.0,0.1,9.9
recife,2025-01-04 08:00:00,27.9,74.0,0.2,12.4
recife,2025-01-04 09:00:00,28.1,74.0,0.5,14.6
recife,2025-01-04 10:00:00,29.0,72.0,0.4,14.6
recife,2025-01-04 11:00:00,29.2,71.0,0.5,15.6
recife,2025-01-04 12:00:00,29.4,71.0,0.2,15.6
recife,2025-01-04 13:00:00,29.7,70.0,0.1,15.5
recife,2025-01-04 14:00:00,29.6,70.0,0.0,15.7
recife,2025-01-04 15:00:00,29.3,70.0,0.0,15.4
recife,2025-01-04 16:00:00,28.7,72.0,0.0,15.1
recife,2025-01-04 17:00:00,27.9,76.0,0.0,14.8
recife,2025-01-04 18:00:00,27.2,81.0,0.0,12.7
recife,2025-01-04 19:00:00,27.0,83.0,0.0,13.7
recife,2025-01-04 20:00:00,26.6,85.0,0.1,13.5
recife,2025-01-04 21:00:00,26.4,85.0,0.1,14.0
recife,2025-01-04 22:00:00,26.3,86.0,0.4,14.4
recife,2025-01-04 23:00:00,25.8,90.0,0.2,14.1
recife,2025-01-05 00:00:00,25.4,92.0,0.4,12.3
recife,2025-01-05 01:00:00,25.5,90.0,0.1,10.6
recife,2025-01-05 02:00:00,25.8,86.0,0.4,9.8
recife,2025-01-05 03:00:00,25.9,85.0,0.0,10.2
recife,2025-01-05 04:00:00,25.8,87.0,0.0,10.5
recife,2025-01-05 05:00:00,25.7,88.0,0.0,10.3
recife,2025-01-05 06:00:00,25.7,88.0,0.1,10.7
recife,2025-01-05 07:00:00,26.5,82.0,0.2,8.6
recife,2025-01-05 08:00:00,27.6,76.0,0.2,11.9
recife,2025-01-05 09:00:00,28.9,69.0,0.3,15.3
recife,2025-01-05 10:00:00,29.9,66.0,0.1,14.8
recife,2025-01-05 11:00:00,30.1,65.0,0.1,15.5
recife,2025-01-05 12:00:00,30.05,66.0,0.1,15.7
recife,2025-01-05 13:00:00,30.0,67.0,0.1,15.5
recife,2025-01-05 14:00:00,29.9,68.0,0.1,15.2
recife,2025-01-05 15:00:00,29.6,69.0,0.1,15.6
recife,2025-01-05 16:00:00,28.9,71.0,0.0,15.3
recife,2025-01-05 17:00:00,28.2,73.0,0.1,15.1
recife,2025-01-05 18:00:00,27.5,78.0,0.1,13.1
recife,2025-01-05 19:00:00,27.1,81.0,0.0,12.6
recife,2025-01-05 20:00:00,27.2,81.0,0.0,12.6
recife,2025-01-05 21:00:00,26.8,83.0,0.1,12.8
recife,2025-01-05 22:00:00,25.6,88.0,0.4,10.8
recife,2025-01-05 23:00:00,25.2,90.0,0.5,7.7
recife,2025-01-06 00:00:00,25.1,90.0,0.0,8.6
recife,2025-01-06 01:00:00,24.9,91.0,0.3,7.6
recife,2025-01-06 02:00:00,24.6,91.5,0.3,5.5
recife,2025-01-06 03:00:00,24.6,92.0,0.1,6.9
recife,2025-01-06 04:00:00,24.2,91.0,0.4,7.7
recife,2025-01-06 05:00:00,24.4,90.0,0.3,8.1
recife,2025-01-06 06:00:00,24.9,89.0,0.0,9.0
recife,2025-01-06 07:00:00,26.0,83.0,0.0,9.7
recife,2025-01-06 08:00:00,27.4,75.0,0.2,12.8
recife,2025-01-06 09:00:00,27.9,74.0,0.9,15.7
recife,2025-01-06 10:00:00,28.799999999999997,70.0,0.6,15.7
recife,2025-01-06 11:00:00,29.7,68.0,0.2,17.1
recife,2025-01-06 12:00:00,29.8,67.0,0.2,17.6
recife,2025-01-06 13:00:00,29.8,67.0,0.1,17.9
recife,2025-01-06 14:00:00,29.7,68.0,0.1,18.4
recife,2025-01-06 15:00:00,29.1,69.0,0.0,18.2
recife,2025-01-06 16:00:00,28.6,71.0,0.0,17.4
recife,2025-01-06 17:00:00,27.8,74.0,0.0,16.3
recife,2025-01-06 18:00:00,27.0,79.0,0.2,13.9
recife,2025-01-06 19:00:00,26.9,79.0,0.0,11.6
recife,2025-01-06 20:00:00,26.9,77.0,0.0,10.4
recife,2025-01-06 21:00:00,26.9,76.0,0.0,10.5
recife,2025-01-06 22:00:00,26.8,78.0,0.0,11.7
recife,2025-01-06 23:00:00,26.6,80.0,0.0,10.7
recife,2025-01-07 00:00:00,26.4,80.0,0.1,10.7
recife,2025-01-07 01:00:00,26.2,81.0,0.0,10.7
recife,2025-01-07 02:00:00,25.6,84.0,0.0,10.8
recife,2025-01-07 03:00:00,25.2,88.0,0.0,9.8
recife,2025-01-07 04:00:00,25.1,88.0,0.2,9.3
recife,2025-01-07 05:00:00,24.8,90.0,0.2,10.1
recife,2025-01-07 06:00:00,25.5,87.0,0.1,9.2
recife,2025-01-07 07:00:00,26.4,80.0,0.2,11.9
recife,2025-01-07 08:00:00,27.3,76.0,0.3,14.9
recife,2025-01-07 09:00:00,27.8,73.0,0.2,16.8
recife,2025-01-07 10:00:00,28.9,67.0,0.1,15.3
recife,2025-01-07 11:00:00,29.3,66.0,0.1,14.9
recife,2025-01-07 12:00:00,29.6,64.0,0.0,15.4
recife,2025-01-07 13:00:00,29.8,62.0,0.0,16.0
recife,2025-01-07 14:00:00,29.5,61.0,0.0,16.2
recife,2025-01-07 15:00:00,29.2,61.0,0.0,15.2
recife,2025-01-07 16:00:00,28.8,62.0,0.0,15.1
recife,2025-01-07 17:00:00,27.9,68.0,0.0,12.9
recife,2025-01-07 18:00:00,27.2,72.0,0.0,10.5
recife,2025-01-07 19:00:00,27.0,73.0,0.0,11.3
recife,2025-01-07 20:00:00,26.8,73.0,0.0,10.8
recife,2025-01-07 21:00:00,26.9,73.0,0.0,10.9
recife,2025-01-07 22:00:00,26.5,77.0,0.0,11.7
recife,2025-01-07 23:00:00,26.3,78.0,0.0,10.9
recife,2025-01-08 00:00:00,26.0,79.0,0.0,9.5
recife,2025-01-08 01:00:00,25.7,79.0,0.0,8.6
recife,2025-01-08 02:00:00,25.4,80.0,0.0,7.4
recife,2025-01-08 03:00:00,25.4,80.0,0.0,7.3
recife,2025-01-08 04:00:00,25.2,81.0,0.0,4.7
recife,2025-01-08 05:00:00,24.9,83.0,0.0,4.4
recife,2025-01-08 06:00:00,25.8,80.0,0.0,4.7
recife,2025-01-08 07:00:00,27.3,70.0,0.0,8.4
recife,2025-01-08 08:00:00,28.4,64.0,0.0,10.6
recife,2025-01-08 09:00:00,29.0,62.0,0.0,11.5
recife,2025-01-08 10:00:00,29.5,62.0,0.0,11.2
recife,2025-01-08 11:00:00,29.8,61.0,0.0,11.9
recife,2025-01-08 12:00:00,30.1,60.0,0.0,13.0
recife,2025-01-08 13:00:00,30.0,60.0,0.0,13.7
recife,2025-01-08 14:00:00,29.5,62.0,0.0,13.7
recife,2025-01-08 15:00:00,29.3,62.0,0.0,13.7
recife,2025-01-08 16:00:00,28.6,64.0,0.0,13.8
recife,2025-01-08 17:00:00,27.9,65.0,0.0,12.1
recife,2025-01-08 18:00:00,27.2,69.0,0.0,9.7
recife,2025-01-08 19:00:00,27.1,71.0,0.0,9.2
recife,2025-01-08 20:00:00,27.0,72.0,0.0,9.3
recife,2025-01-08 21:00:00,27.1,71.0,0.0,8.9
recife,2025-01-08 22:00:00,27.0,75.0,0.0,11.2
recife,2025-01-08 23:00:00,26.9,73.0,0.0,10.1
recife,2025-01-09 00:00:00,26.5,74.0,0.0,9.0
recife,2025-01-09 01:00:00,26.3,77.0,0.0,8.4
recife,2025-01-09 02:00:00,26.2,79.0,0.0,6.9
recife,2025-01-09 03:00:00,25.9,81.0,0.0,7.1
recife,2025-01-09 04:00:00,25.9,81.0,0.0,6.5
recife,2025-01-09 05:00:00,26.0,80.0,0.0,6.0
recife,2025-01-09 06:00:00,26.7,78.0,0.0,7.0
recife,2025-01-09 07:00:00,27.6,72.0,0.1,11.5
recife,2025-01-09 08:00:00,28.4,69.0,0.1,11.6
recife,2025-01-09 09:00:00,29.2,66.0,0.2,13.3
recife,2025-01-09 10:00:00,30.0,63.0,0.1,13.8
recife,2025-01-09 11:00:00,30.6,61.0,0.1,14.5
recife,2025-01-09 12:00:00,30.8,60.0,0.1,14.7
recife,2025-01-09 13:00:00,31.1,60.0,0.0,14.8
recife,2025-01-09 14:00:00,30.8,61.0,0.0,14.4
recife,2025-01-09 15:00:00,30.3,63.0,0.0,15.4
recife,2025-01-09 16:00:00,29.4,67.0,0.0,16.2
recife,2025-01-09 17:00:00,28.4,72.0,0.0,15.6
recife,2025-01-09 18:00:00,27.7,76.0,0.0,13.8
recife,2025-01-09 19:00:00,27.6,77.0,0.1,12.1
recife,2025-01-09 20:00:00,27.4,79.0,0.0,10.9
recife,2025-01-09 21:00:00,27.1,80.0,0.0,10.4
recife,2025-01-09 22:00:00,27.2,81.0,0.1,11.8
recife,2025-01-09 23:00:00,26.6,84.0,0.1,10.6
recife,2025-01-10 00:00:00,26.3,86.0,0.1,7.0
recife,2025-01-10 01:00:00,26.1,87.0,0.0,7.7
recife,2025-01-10 02:00:00,25.7,89.0,0.0,9.4
recife,2025-01-10 03:00:00,25.6,89.0,0.0,6.7
recife,2025-01-10 04:00:00,25.5,90.0,0.1,7.1
recife,2025-01-10 05:00:00,25.4,90.0,0.1,5.9
recife,2025-01-10 06:00:00,25.8,88.0,0.1,5.4
recife,2025-01-10 07:00:00,27.0,82.0,0.1,5.2
recife,2025-01-10 08:00:00,28.0,75.0,0.1,8.5
recife,2025-01-10 09:00:00,28.7,69.0,0.3,10.7
recife,2025-01-10 10:00:00,30.1,64.0,0.1,13.9
recife,2025-01-10 11:00:00,30.0,65.0,0.1,14.3
recife,2025-01-10 12:00:00,30.8,62.0,0.0,14.7
recife,2025-01-10 13:00:00,30.8,62.0,0.1,16.1
recife,2025-01-10 14:00:00,30.3,65.0,0.1,16.7
recife,2025-01-10 15:00:00,29.6,68.0,0.1,18.1
recife,2025-01-10 16:00:00,29.1,70.0,0.0,18.5
recife,2025-01-10 17:00:00,28.2,74.0,0.0,16.8
recife,2025-01-10 18:00:00,27.8,76.0,0.1,14.9
recife,2025-01-10 19:00:00,27.5,78.0,0.1,14.2
recife,2025-01-10 20:00:00,27.0,81.0,0.0,12.5
recife,2025-01-10 21:00:00,27.0,80.0,0.1,10.9
recife,2025-01-10 22:00:00,27.0,78.0,0.0,11.1
recife,2025-01-10 23:00:00,26.4,81.0,0.1,11.5
recife,2025-01-11 00:00:00,26.1,83.0,0.0,6.7
recife,2025-01-11 01:00:00,25.7,86.0,0.1,9.0
recife,2025-01-11 02:00:00,25.3,86.0,0.1,9.7
recife,2025-01-11 03:00:00,25.2,87.0,0.0,5.7
recife,2025-01-11 04:00:00,25.1,89.0,0.0,6.9
recife,2025-01-11 05:00:00,25.0,91.0,0.1,6.2
recife,2025-01-11 06:00:00,25.0,89.0,0.3,5.4
recife,2025-01-11 07:00:00,25.8,85.0,0.1,7.4
recife,2025-01-11 08:00:00,26.8,79.0,0.2,10.2
recife,2025-01-11 09:00:00,28.1,75.0,0.1,12.0
recife,2025-01-11 10:00:00,30.4,64.0,0.0,12.4
recife,2025-01-11 11:00:00,31.0,62.0,0.0,14.8
recife,2025-01-11 12:00:00,30.9,61.0,0.0,16.0
recife,2025-01-11 13:00:00,30.7,63.0,0.0,17.1
recife,2025-01-11 14:00:00,30.3,64.0,0.0,16.9
recife,2025-01-11 15:00:00,29.8,66.0,0.0,17.1
recife,2025-01-11 16:00:00,29.1,69.0,0.0,18.0
recife,2025-01-11 17:00:00,28.5,72.0,0.0,17.9
recife,2025-01-11 18:00:00,27.8,75.0,0.1,15.4
recife,2025-01-11 19:00:00,27.6,76.0,0.1,14.6
recife,2025-01-11 20:00:00,27.4,78.0,0.1,14.2
recife,2025-01-11 21:00:00,27.2,79.0,0.0,12.9
recife,2025-01-11 22:00:00,27.9,75.0,0.0,13.4
recife,2025-01-11 23:00:00,27.5,77.0,0.0,13.3
recife,2025-01-12 00:00:00,26.7,80.0,0.0,11.6
recife,2025-01-12 01:00:00,26.1,82.0,0.1,9.5
recife,2025-01-12 02:00:00,25.8,84.0,0.1,8.4
recife,2025-01-12 03:00:00,25.3,86.0,0.1,7.7
recife,2025-01-12 04:00:00,25.4,86.0,0.1,8.7
recife,2025-01-12 05:00:00,25.1,89.0,0.7,6.9
recife,2025-01-12 06:00:00,25.2,90.0,0.2,6.5
recife,2025-01-12 07:00:00,25.5,88.0,0.2,5.3
recife,2025-01-12 08:00:00,26.4,81.0,0.2,8.4
recife,2025-01-12 09:00:00,26.2,82.0,0.7,8.3
recife,2025-01-12 10:00:00,28.8,72.0,0.3,10.2
recife,2025-01-12 11:00:00,28.8,70.0,0.2,14.1
recife,2025-01-12 12:00:00,28.6,71.0,0.4,11.0
recife,2025-01-12 13:00:00,28.2,73.0,0.2,10.9
recife,2025-01-12 14:00:00,27.4,77.0,0.7,10.1
recife,2025-01-12 15:00:00,27.4,76.0,0.7,12.6
recife,2025-01-12 16:00:00,26.8,79.0,1.3,11.1
recife,2025-01-12 17:00:00,25.3,94.0,1.5,9.1
recife,2025-01-12 18:00:00,25.7,93.0,0.7,9.5
recife,2025-01-12 19:00:00,25.6,93.0,0.4,9.8
recife,2025-01-12 20:00:00,25.4,94.0,0.2,9.0
recife,2025-01-12 21:00:00,25.4,94.0,0.4,7.8
recife,2025-01-12 22:00:00,25.3,88.0,0.0,5.9
recife,2025-01-12 23:00:00,24.3,91.0,0.8,6.9
recife,2025-01-13 00:00:00,24.3,92.0,0.5,3.0
recife,2025-01-13 01:00:00,24.1,95.0,0.5,5.3
recife,2025-01-13 02:00:00,24.1,97.0,0.3,8.1
